Id,PostId,Score,RevisionGUID,CreationDate,UserId,Comment,Revision,RollbackTo,Reason1,Reason2,Reason3,Reason4,PostData(Before),PostData(After)
18170795,275031,27,4f4173a0-0f28-439a-9423-b8378ee533a6,2011-11-16 6:51,331508,Rollback to [c279e11c-aac0-4c5a-b7ac-8e6afb8b88bb],3,1,Undesired Code Add,,UD code change,,"<div class=""post-text""> 
 <p> With that level of accuracy, it would be better to reason in CPU tick rather than in system call <a href=""http://mail.python.org/pipermail/python-list/2001-April/079815.html"" rel=""nofollow noreferrer"">like clock()</a>. And do not forget that if it takes more than one nanosecond to execute an instruction... having a nanosecond accuracy is pretty much impossible.</p> 
 <p> Still, <a href=""http://coding.derkeiler.com/Archive/C_CPP/comp.lang.cpp/2004-03/1376.html"" rel=""nofollow noreferrer"">something like that</a> is a start:</p> 
 <p> Here's the actual code to retrieve number of 80x86 CPU clock ticks passed since the CPU was last started. It will work on Pentium and above (386/486 not supported). This code is actually MS Visual C++ specific, but can be probably very easy ported to whatever else, as long as it supports inline assembly.</p> 
 <pre><code><span class=""diff-delete"">__int64 GetCpuClocks();    // adds a signature
int main()
{
 __int64 time;
 time = GetCpuClocks();   // use this to cout the time
 // do something...

}

</span>inline __int64 GetCpuClocks()
{

    // Counter
    struct { <span class=""diff-delete"">__int32</span> low, high; } counter;

    // Use RDTSC instruction to get clocks count
    __asm push EAX
    __asm push EDX
    __asm __emit 0fh __asm __emit 031h // RDTSC
    __asm mov counter.low, EAX
    __asm mov counter.high, EDX
    __asm pop EDX
    __asm pop EAX

    // Return result
    return *(__int64 *)(&amp;counter);

}
</code></pre> 
 <p> This function has also the advantage of being extremely fast - it usually takes no more than 50 cpu cycles to execute. </p> 
 <p><a href=""http://www.devx.com/MicrosoftISV/Article/16293"" rel=""nofollow noreferrer"">Using the Timing Figures</a>:<br> If you need to translate the clock counts into true elapsed time, divide the results by your chip's clock speed. Remember that the ""rated"" GHz is likely to be slightly different from the actual speed of your chip. To check your chip's true speed, you can use several very good utilities or the Win32 call, QueryPerformanceFrequency().</p> 
</div>","<div class=""post-text""> 
 <p> With that level of accuracy, it would be better to reason in CPU tick rather than in system call <a href=""http://mail.python.org/pipermail/python-list/2001-April/079815.html"" rel=""nofollow noreferrer"">like clock()</a>. And do not forget that if it takes more than one nanosecond to execute an instruction... having a nanosecond accuracy is pretty much impossible.</p> 
 <p> Still, <a href=""http://coding.derkeiler.com/Archive/C_CPP/comp.lang.cpp/2004-03/1376.html"" rel=""nofollow noreferrer"">something like that</a> is a start:</p> 
 <p> Here's the actual code to retrieve number of 80x86 CPU clock ticks passed since the CPU was last started. It will work on Pentium and above (386/486 not supported). This code is actually MS Visual C++ specific, but can be probably very easy ported to whatever else, as long as it supports inline assembly.</p> 
 <pre><code>inline __int64 GetCpuClocks()
{

    // Counter
    struct { <span class=""diff-add"">int32</span> low, high; } counter;

    // Use RDTSC instruction to get clocks count
    __asm push EAX
    __asm push EDX
    __asm __emit 0fh __asm __emit 031h // RDTSC
    __asm mov counter.low, EAX
    __asm mov counter.high, EDX
    __asm pop EDX
    __asm pop EAX

    // Return result
    return *(__int64 *)(&amp;counter);

}
</code></pre> 
 <p> This function has also the advantage of being extremely fast - it usually takes no more than 50 cpu cycles to execute. </p> 
 <p><a href=""http://www.devx.com/MicrosoftISV/Article/16293"" rel=""nofollow noreferrer"">Using the Timing Figures</a>:<br> If you need to translate the clock counts into true elapsed time, divide the results by your chip's clock speed. Remember that the ""rated"" GHz is likely to be slightly different from the actual speed of your chip. To check your chip's true speed, you can use several very good utilities or the Win32 call, QueryPerformanceFrequency().</p> 
</div>"
18855839,275091,1,e7763dcc-4891-460a-b1ae-7896f8ad0f5d,2011-12-07 7:50,1836,Rollback to [4281d539-fb96-4422-948e-0ed9d7288176],3,1,Undesired Text Addition,,,Status add/remove,"<div class=""post-text""> 
 <p> Yes, you can. Just copy the binary and off you go.</p> 
 <span class=""diff-delete""> </span> 
 <p><span class=""diff-delete""> Update: this requires ODBC to be installed, otherwise it will not work. You have a better luck writing your own tool, like explained </span><a href=""http://weblogs.asp.net/jgalloway/archive/2006/11/07/Handling-_2200_GO_2200_-Separators-in-SQL-Scripts-_2D00_-the-easy-way.aspx"" rel=""nofollow noreferrer""><span class=""diff-delete"">here</span></a><span class=""diff-delete"">.</span></p> 
</div>","<div class=""post-text""> 
 <p> Yes, you can. Just copy the binary and off you go.</p> 
</div>"
53509241,275097,4,22615063-bcd9-40b7-916b-d2491e8bee9e,2013-12-12 16:40,1968,Rollback to [d8981fdf-5311-42d7-9207-1a6546ee085a],4,1,Incorret Text Change,,,,"<div class=""post-text""> 
 <p> Multidimensional arrays are <em>not</em> arrays for the purpose of the inheritance hierarchy. <span class=""diff-delete"">They are</span> a completely separate type.<br><span class=""diff-delete""> Additionally</span>, this type has no <span class=""diff-delete"">good</span> support from the framework for two possible reasons:</p> 
 <ul> 
  <li> It's not really that useful. The only real use for multidimensional arrays is matrices. For almost anything else, other data structures (e.g. jagged arrays) are better suited.</li> 
  <li> It's not trivial to devise generic, useful methods for these structures.</li> 
 </ul> 
 <p> In the case of <code>IEnumerable</code> how should this have been implemented, i.e. in which order should the elements be enumerated? There's no order inherent in multidimensional arrays.</p> 
</div>","<div class=""post-text""> 
 <p> Multidimensional arrays are <em>not</em> arrays for the purpose of the inheritance hierarchy. <span class=""diff-add"">They're</span> a completely separate type.<span class=""diff-add""> Additionally</span>, this type has no <span class=""diff-add"">goot</span> support from the framework for two possible reasons:</p> 
 <ul> 
  <li> It's not really that useful. The only real use for multidimensional arrays is matrices. For almost anything else, other data structures (e.g. jagged arrays) are better suited.</li> 
  <li> It's not trivial to devise generic, useful methods for these structures.</li> 
 </ul> 
 <p> In the case of <code>IEnumerable</code><span class=""diff-add"">:</span> how should this have been implemented, i.e. in which order should the elements be enumerated? There's no order inherent in multidimensional arrays.</p> 
</div>"
458602,275293,4,5a0f8fb1-bf3d-40d0-a4f9-fd14ade81c3c,2008-11-14 19:38,14065,Rollback to [9DB1F07F-28B9-4C6A-B936-4BDCAF8E4DFC],3,1,Incorret Text Change,,,,"<div class=""post-text""> 
 <p><code>shared_ptr</code> and <code>weak_ptr</code>, especially in <span class=""diff-delete"">multi-threaded</span> code, are alone worth installing boost. <code>BOOST_STATIC_ASSERT</code> is also pretty cool for doing compile-time logic checking.</p> 
 <p> The fact that a lot of the classes and utilities in boost are in headers, meaning you can get a lot of functionality without having to compile anything at all, is also a plus. Portability usually isn't a problem, unless you use an extremely old compiler. I once tried to get MPL to work with VC6 and it printed out 40,000 warnings/internal errors before exploding completely. But in general most of the library should work regardless of your platform or compiler vendor.</p> 
 <p> Take into consideration the fact that quite a few things from Boost are already in TR1, and will most likely be in the next revision of the C++ standard library. That's a pretty big endorsement.</p> 
</div>","<div class=""post-text""> 
 <p><code>shared_ptr</code> and <code>weak_ptr</code>, especially in <span class=""diff-add"">multithreaded</span> code, are alone worth installing boost. <code>BOOST_STATIC_ASSERT</code> is also pretty cool for doing compile-time logic checking.</p> 
 <p> The fact that a lot of the classes and utilities in boost are in headers, meaning you can get a lot of functionality without having to compile anything at all, is also a plus. Portability usually isn't a problem, unless you use an extremely old compiler. I once tried to get MPL to work with VC6 and it printed out 40,000 warnings/internal errors before exploding completely. But in general most of the library should work regardless of your platform or compiler vendor.</p> 
 <p> Take into consideration the fact that quite a few things from Boost are already in TR1, and will most likely be in the next revision of the C++ standard library. That's a pretty big endorsement.</p> 
</div>"
430169,275450,1,aebc79bd-81a8-46ef-84b1-67a33423cc88,2008-11-09 2:28,6309,Rollback to [E77C7EB7-0625-412E-A2F6-089A4E412B63],7,5,Ref Mod,,,,"<div class=""post-text""> 
 <p><a href=""http://groups.google.com/groups/search?safe=off&amp;q=database+group%3Amicrosoft"" rel=""nofollow noreferrer"">http://groups.google.com/groups/search?safe=off&amp;q=database+group%3Amicrosoft</a>*&amp;btnG=Rechercher&amp;as_mind=1&amp;as_minm=1&amp;as_miny=1996&amp;as_maxd=1&amp;as_maxm=1&amp;as_maxy=1999&amp;as_drrb=b&amp;sitesearch=</p> 
 <p><span class=""diff-delete""> as in: this </span><a href=""http://groups.google.com/groups/search?safe=off&amp;q=database+group%3Amicrosoft*&amp;btnG=Rechercher&amp;as_mind=1&amp;as_minm=1&amp;as_miny=1996&amp;as_maxd=1&amp;as_maxm=1&amp;as_maxy=1999&amp;as_drrb=b&amp;sitesearch="" rel=""nofollow noreferrer""><span class=""diff-delete"">link</span></a><span class=""diff-delete"">.</span></p> 
 <span class=""diff-delete""> </span> 
 <p> seems to work nicely... 994 results (no <em>thousands</em> but still...)</p> 
</div>","<div class=""post-text""> 
 <p><a href=""http://groups.google.com/groups/search?safe=off&amp;q=database+group%3Amicrosoft"" rel=""nofollow noreferrer"">http://groups.google.com/groups/search?safe=off&amp;q=database+group%3Amicrosoft</a>*&amp;btnG=Rechercher&amp;as_mind=1&amp;as_minm=1&amp;as_miny=1996&amp;as_maxd=1&amp;as_maxm=1&amp;as_maxy=1999&amp;as_drrb=b&amp;sitesearch=</p> 
 <p> seems to work nicely... 994 results (no <em>thousands</em> but still...)</p> 
</div>"
46087269,275494,51,ff7092c7-8a3a-4b9c-8205-d9137cf652c0,2013-08-27 15:32,3827,Rollback to [366600a3-8c3a-46e6-9beb-5f6f2b740b04],4,2,Ref Mod,Incorrect Code Change,,,"<div class=""post-text""> 
 <p><a href=""http://en.cppreference.com/w/cpp/io/manip/setw"" rel=""nofollow noreferrer""><code><span class=""diff-delete"">std::setw</span></code></a></p> 
 <pre><code>#include &lt;iostream&gt;
#include &lt;iomanip&gt;

int main () <span class=""diff-delete"">
&nbsp;</span>{
<span class=""diff-delete"">  </span>  <span class=""diff-delete"">std::</span>cout &lt;&lt; <span class=""diff-delete"">std::</span>setw(21) &lt;&lt; <span class=""diff-delete"">std::</span>left &lt;&lt; ""Test""   &lt;&lt; 1 &lt;&lt; <span class=""diff-delete"">'\n';</span>
<span class=""diff-delete"">  </span>  <span class=""diff-delete"">std::</span>cout &lt;&lt; <span class=""diff-delete"">std::</span>setw(21) &lt;&lt; <span class=""diff-delete"">std::</span>left &lt;&lt; ""Test2""  &lt;&lt; 2 &lt;&lt; <span class=""diff-delete"">'\n';</span>
<span class=""diff-delete"">  </span>  <span class=""diff-delete"">std::</span>cout &lt;&lt; <span class=""diff-delete"">std::</span>setw(21) &lt;&lt; <span class=""diff-delete"">std::</span>left &lt;&lt; ""Iamlongverylongblah""    &lt;&lt; 2 &lt;&lt; <span class=""diff-delete"">'\n';</span>
<span class=""diff-delete"">  </span>  <span class=""diff-delete"">std::</span>cout &lt;&lt; <span class=""diff-delete"">std::</span>setw(21) &lt;&lt; <span class=""diff-delete"">std::</span>left &lt;&lt; ""Etc""    &lt;&lt; 1 &lt;&lt; <span class=""diff-delete"">'\n';</span> 
}
</code></pre> 
</div>","<div class=""post-text""> 
 <p><a href=""http://www.cplusplus.com/reference/iostream/manipulators/setw.html"" rel=""nofollow noreferrer""><span class=""diff-add"">setw</span></a><span class=""diff-add"">.</span></p> 
 <pre><code>#include &lt;iostream&gt;
#include &lt;iomanip&gt;<span class=""diff-add"">
using namespace std;</span>

int main () {
  cout &lt;&lt; setw(21) &lt;&lt; left &lt;&lt; ""Test""<span class=""diff-add""> </span>   &lt;&lt; 1 &lt;&lt; <span class=""diff-add"">endl;</span>
  cout &lt;&lt; setw(21) &lt;&lt; left &lt;&lt; ""Test2""<span class=""diff-add""> </span>  &lt;&lt; 2 &lt;&lt; <span class=""diff-add"">endl;</span>
  cout &lt;&lt; setw(21) &lt;&lt; left &lt;&lt; ""Iamlongverylongblah""<span class=""diff-add""> </span>    &lt;&lt; 2 &lt;&lt; <span class=""diff-add"">endl;</span>
  cout &lt;&lt; setw(21) &lt;&lt; left &lt;&lt; ""Etc""<span class=""diff-add""> </span>    &lt;&lt; 1 &lt;&lt; <span class=""diff-add"">endl;
 </span> <span class=""diff-add"">return 0;</span>
}
</code></pre> 
</div>"
439074,275875,59,c4dd8504-1562-43ad-bd8a-a208d2ec263e,2008-11-09 14:20,28532,Rollback to [F6751CD2-F76B-4EC1-AD2D-B8B423D0D6A0],3,1,Incorret Text Change,Undesired Code Removal,,,"<div class=""post-text""> 
 <p> with regards to '<strong>describe-last-function</strong>':</p> 
 <p> There's a variable <code>last-command</code> which is set to a symbol representative of the last thing you did. So this elisp snippet - <code>(<span class=""diff-delete"">describe</span>-<span class=""diff-delete"">variable</span> last-command)</code> - ought to bring up the documentation for the thing that immediately happened.</p> 
 <p> If you've banged on a few keys or done something that modified last-command since the thing you're interested in, the <code>command-history</code> function might be of interest. You can get that by <strong>M-x command-history</strong></p> 
</div>","<div class=""post-text""> 
 <p> with regards to '<strong>describe-last-function</strong>':</p> 
 <p> There's a variable <code>last-command</code> which is set to a symbol representative of the last thing you did. So this elisp snippet - <code>(<span class=""diff-add"">descibe</span>-<span class=""diff-add"">function</span> last-command)</code> - ought to bring up the documentation for the thing that immediately happened<span class=""diff-add"">.</span></p> 
 <span class=""diff-add""> </span> 
 <p><span class=""diff-add""> So you could make a trivial working </span><code><span class=""diff-add"">describe-last-function</span></code><span class=""diff-add""> like so</span></p> 
 <span class=""diff-add""> </span> 
 <pre><code><span class=""diff-add"">(defun describe-last-function() 
  (interactive) 
  (describe-function last-command))
</span></code></pre> 
 <span class=""diff-add""> </span> 
 <p><span class=""diff-add""> Put that elisp in </span><code><span class=""diff-add"">.emacs</span></code><span class=""diff-add""> or equivalent, and you'll have a </span><strong><span class=""diff-add"">M-x describe-last-function</span></strong>.</p> 
 <p> If you've banged on a few keys or done something that modified last-command since the thing you're interested in, the <code>command-history</code> function might be of interest. You can get that by <strong>M-x command-history</strong></p> 
</div>"
138869759,276141,4,9384d7df-86c7-4b30-8f63-f25090f9f297,2017-02-20 23:22,14065,Rollback to [e8cd197c-594c-4143-9c21-0af983aebd20],4,2,Undesired Code Add,,UD code change,,"<div class=""post-text""> 
 <p> This is what I always do in main()</p> 
 <pre><code>int main()
{
    <span class=""diff-delete"">int status = 1; /* FAILURE */

    </span>try
    {
        // Do Work<span class=""diff-delete"">
        status = 0; /* SUCCESS */</span>
    }
    catch(std::exception const&amp; e)
    {
         Log(e.what());
         // If you are feeling mad (not in main) you could rethrow! 
    }
    catch(...)
    {
         Log(""UNKNOWN EXCEPTION"");
         // If you are feeling mad (not in main) you could rethrow! 
    }<span class=""diff-delete"">

    return status;</span>
}
</code></pre> 
</div>","<div class=""post-text""> 
 <p> This is what I always do in main()</p> 
 <pre><code>int main()
{
    try
    {
        // Do Work
    }
    catch(std::exception const&amp; e)
    {
         Log(e.what());
         // If you are feeling mad (not in main) you could rethrow! 
    }
    catch(...)
    {
         Log(""UNKNOWN EXCEPTION"");
         // If you are feeling mad (not in main) you could rethrow! 
    }
}
</code></pre> 
</div>"
75888635,276951,94,fcc24668-9d70-4dd5-9847-3947b7bb7bf3,2014-10-20 10:15,426671,Rollback to [0d57aeff-06bc-48b8-acb1-120a09d8e28d],4,2,Undesired Code Format,,,,"<div class=""post-text"">
                <p> Have a look at <code>group_concat</code> if your MySQL version (4.1) supports it. See <a href=""http://dev.mysql.com/doc/refman/5.0/en/group-by-functions.html#function_group-concat"" rel=""nofollow noreferrer"">http://dev.mysql.com/doc/refman/5.0/en/group-by-functions.html#function_group-concat</a> for more details.</p>

<p> It would look something like:</p>

<pre><code><span class=""diff-delete"">SELECT</span> <span class=""diff-delete"">GROUP_CONCAT</span>(hobbies <span class=""diff-delete"">SEPARATOR</span> ', ') 
<span class=""diff-delete"">FROM</span> peoples_hobbies <span class=""diff-delete"">WHERE</span> person_id = 5 <span class=""diff-delete"">GROUP</span> <span class=""diff-delete"">BY</span> 'all';
</code></pre>

            </div>","<div class=""post-text"">
                <p> Have a look at <code>group_concat</code> if your MySQL version (4.1) supports it. See <a href=""http://dev.mysql.com/doc/refman/5.0/en/group-by-functions.html#function_group-concat"" rel=""nofollow noreferrer"">http://dev.mysql.com/doc/refman/5.0/en/group-by-functions.html#function_group-concat</a> for more details.</p>

<p> It would look something like:</p>

<pre><code><span class=""diff-add"">select</span> <span class=""diff-add"">group_concat</span>(hobbies <span class=""diff-add"">separator</span> ', ') 
<span class=""diff-add""> </span> <span class=""diff-add"">from </span>peoples_hobbies <span class=""diff-add"">where</span> person_id = 5 <span class=""diff-add"">group</span> <span class=""diff-add"">by</span> 'all';
</code></pre>

            </div>"
438168,279338,253,a0396270-0e58-4a97-90fd-535901fecb7f,2008-11-10 23:33,4279,Rollback to [35284FAC-D93F-4C6B-8AA5-FDDCAC51ADC7],4,1,,,UD code change,,"<div class=""post-text""> 
 <p> You could also add the sub directory to your python path so that it imports as a normal script.</p> 
 <pre><code>import <span class=""diff-delete"">os, </span>sys
sys.path.append<span class=""diff-delete"">(os.path.abspath</span>(<span class=""diff-delete"">""../dirBar"")) #</span> <span class=""diff-delete"">assume current</span> <span class=""diff-delete"">directory</span> <span class=""diff-delete"">is</span> <span class=""diff-delete"">'dirFoo'</span>
import Bar
</code></pre> 
</div>","<div class=""post-text""> 
 <p> You could also add the sub directory to your python path so that it imports as a normal script.</p> 
 <pre><code>import sys
sys.path.append( <span class=""diff-add"">&lt;path</span> <span class=""diff-add"">to</span> <span class=""diff-add"">dirFoo&gt;</span> <span class=""diff-add"">)</span>
import Bar
</code></pre> 
</div>"
438635,279537,24,d87d24ae-9c91-417c-883c-f1542812685c,2008-11-11 2:02,34218,Rollback to [6434EB72-AA03-4ABD-89D8-C0B822695DD9],3,1,Incorrect Code Change,,,,"<div class=""post-text""> 
 <p> Immutable objects are objects that can't be changed programmatically. They're especially good for multi-threaded environments or other environments where more than one process is able to alter (mutate) the values in an object.</p> 
 <p> Just to clarify, however, StringBuilder is actually a mutable object, not an immutable one. A regular java String is immutable (meaning that once it's been created you cannot change the underlying string without changing the object).</p> 
 <p> For example, let's say that I have a class called ColoredString that has a String value and a String color:</p> 
 <pre><code>public class ColoredString {

    private <span class=""diff-delete"">final </span>String color;
    private<span class=""diff-delete""> final</span> String string;

    public ColoredString(String color, String string) {
        this.color  = color;
        this.string = string;
    }

    public String getColor()  { return this.color;  }
    public String getString() { return this.string; }

    public void setColor(String newColor) {
        this.color = newColor;
    }

}
</code></pre> 
 <p> In this example, the ColoredString is said to be mutable because you can change (mutate) one of its key properties without creating a new ColoredString class. The reason why this may be bad is, for example, let's say you have a GUI application which has multiple threads and you are using ColoredStrings to print data to the window. If you have an instance of ColoredString which was created as</p> 
 <pre><code>new ColoredString(""Blue"", ""This is a blue string!"");
</code></pre> 
 <p> Then you would expect the string to always be ""Blue"". If another thread, however, got ahold of this instance and called</p> 
 <pre><code>blueString.setColor(""Red"");
</code></pre> 
 <p> You would suddenly, and probably unexpectedly, now have a ""Red"" string when you wanted a ""Blue"" one. Because of this, immutable objects are almost always preferred when passing instances of objects around. When you have a case where mutable objects are really necessary, then you would typically guard the objet by only passing copies out from your specific field of control.</p> 
 <p> To recap, in Java, java.lang.String is an immutable object (it <em>cannot</em> be changed once it's created) and java.lang.StringBuilder is a mutable object because it can be changed without creating a new instance.</p> 
</div>","<div class=""post-text""> 
 <p> Immutable objects are objects that can't be changed programmatically. They're especially good for multi-threaded environments or other environments where more than one process is able to alter (mutate) the values in an object.</p> 
 <p> Just to clarify, however, StringBuilder is actually a mutable object, not an immutable one. A regular java String is immutable (meaning that once it's been created you cannot change the underlying string without changing the object).</p> 
 <p> For example, let's say that I have a class called ColoredString that has a String value and a String color:</p> 
 <pre><code>public class ColoredString {

    private String color;
    private String string;

    public ColoredString(String color, String string) {
        this.color  = color;
        this.string = string;
    }

    public String getColor()  { return this.color;  }
    public String getString() { return this.string; }

    public void setColor(String newColor) {
        this.color = newColor;
    }

}
</code></pre> 
 <p> In this example, the ColoredString is said to be mutable because you can change (mutate) one of its key properties without creating a new ColoredString class. The reason why this may be bad is, for example, let's say you have a GUI application which has multiple threads and you are using ColoredStrings to print data to the window. If you have an instance of ColoredString which was created as</p> 
 <pre><code>new ColoredString(""Blue"", ""This is a blue string!"");
</code></pre> 
 <p> Then you would expect the string to always be ""Blue"". If another thread, however, got ahold of this instance and called</p> 
 <pre><code>blueString.setColor(""Red"");
</code></pre> 
 <p> You would suddenly, and probably unexpectedly, now have a ""Red"" string when you wanted a ""Blue"" one. Because of this, immutable objects are almost always preferred when passing instances of objects around. When you have a case where mutable objects are really necessary, then you would typically guard the objet by only passing copies out from your specific field of control.</p> 
 <p> To recap, in Java, java.lang.String is an immutable object (it <em>cannot</em> be changed once it's created) and java.lang.StringBuilder is a mutable object because it can be changed without creating a new instance.</p> 
</div>"
442255,279789,1,ee15f958-27f0-4778-a5c7-3ece23a10b8d,2008-11-11 19:12, ,Rollback to [96483523-CB31-488B-96C4-5F76D8FED8C8],2,1,Undesired Code Format,Incorrect Code Change,,,"<div class=""post-text""> 
 <div class=""diff-skipped""> 
  <div></div> 
 </div> 
 <pre><code>
        [ThreadStatic]
        private static string lastMethodName = null;

        [ThreadStatic]
        private static int lastParamIndex = 0;

        [MethodImpl(MethodImplOptions.NoInlining)]
        public static void ThrowIfNull(this T parameter)
        {
            var currentStackFrame = new StackFrame(1);
            var props = currentStackFrame.GetMethod().GetParameters();

            if (!String.IsNullOrEmpty(lastMethodName)) {
                if (currentStackFrame.GetMethod().Name != lastMethodName) {
                    lastParamIndex = 0;
                } else if (lastParamIndex &gt;= props.Length - 1) {
                    lastParamIndex = 0;
                } else {
                    lastParamIndex++;
                }
            } else {
                lastParamIndex = 0;
            }

            if (!typeof(T).IsValueType) {
                for (int i = lastParamIndex; i 
</code></pre> 
 <code><span class=""diff-delete""> </span><p><span class=""diff-delete"">It's not as efficient as the other impementations, but has cleaner usage:</span></p><span class=""diff-delete""> </span></code> 
 <pre><code><span class=""diff-delete"">


public void Foo()
{
    Bar(1, 2, ""Hello"", ""World""); //no exception
    Bar(1, 2, ""Hello"", null); //exception
    Bar(1, 2, null, ""World""); //exception
}

public void Bar(int x, int y, string someString1, string someString2)
{
    //will also work with comments removed
    //x.ThrowIfNull();
    //y.ThrowIfNull();
    someString1.ThrowIfNull();
    someString2.ThrowIfNull();

    //Do something incredibly useful here!
}

</span></code>
</pre> 
 <div class=""diff-skipped""> 
  <div></div> 
 </div> 
</div>","<div class=""post-text""> 
 <div class=""diff-skipped""> 
  <div></div> 
 </div> 
 <pre><code>
        [ThreadStatic]
        private static string lastMethodName = null;

        [ThreadStatic]
        private static int lastParamIndex = 0;

        [MethodImpl(MethodImplOptions.NoInlining)]
        public static void ThrowIfNull(this T parameter)
        {
            var currentStackFrame = new StackFrame(1);
            var props = currentStackFrame.GetMethod().GetParameters();

            if (!String.IsNullOrEmpty(lastMethodName)) {
                if (currentStackFrame.GetMethod().Name != lastMethodName) {
                    lastParamIndex = 0;
                } else if (lastParamIndex &gt;= props.Length - 1) {
                    lastParamIndex = 0;
                } else {
                    lastParamIndex++;
                }
            } else {
                lastParamIndex = 0;
            }

            if (!typeof(T).IsValueType) {
                for (int i = lastParamIndex; i <span class=""diff-add"">&lt; props.Length; i++) {</span>
<span class=""diff-add"">                    if (props[i].ParameterType.IsValueType) {
                        lastParamIndex++;
                    } else {
                        break;
                    }
                }
            }

            if (parameter == null) {
                string paramName = props[lastParamIndex].Name;
                throw new ArgumentNullException(paramName);
            }


            lastMethodName = currentStackFrame.GetMethod().Name;
        }

</span></code><span class=""diff-add"">
</span></pre> 
 <p><span class=""diff-add""> It's not as efficient as the other impementations, but has cleaner usage:</span></p> 
 <pre><span class=""diff-add"">
</span><code><span class=""diff-add"">

public void Foo()
{
    Bar(1, 2, ""Hello"", ""World""); //no exception
    Bar(1, 2, ""Hello"", null); //exception
    Bar(1, 2, null, ""World""); //exception
}

public void Bar(int x, int y, string someString1, string someString2)
{
    //will also work with comments removed
    //x.ThrowIfNull();
    //y.ThrowIfNull();
    someString1.ThrowIfNull();
    someString2.ThrowIfNull();

    //Do something incredibly useful here!
}

</span></code>
</pre> 
 <div class=""diff-skipped""> 
  <div></div> 
 </div> 
</div>"
13418118,280121,52,eb3cbc87-c8b9-41a0-9a1a-168a455a3388,2011-05-31 12:58,3415,Rollback to [f497791a-f9d1-42d8-9a6c-cbd8fc7cbbed],3,1,,,,Signature add/remove,"<div class=""post-text""> 
 <p> Wikipedia points to the term <a href=""http://en.wikipedia.org/wiki/Canonicalization"" rel=""nofollow noreferrer"">Canonicalization</a>.</p> 
 <blockquote> 
  <p> A process for converting data that has more than one possible representation into a ""standard"" canonical representation. This can be done to compare different representations for equivalence, to count the number of distinct data structures, to improve the efficiency of various algorithms by eliminating repeated calculations, or to make it possible to impose a meaningful sorting order.</p> 
 </blockquote> 
 <p> The <strong>Unicode</strong> example made the most sense to me:</p> 
 <blockquote> 
  <p> Variable-length encodings in the Unicode standard, in particular UTF-8, have more than one possible encoding for most common characters. This makes string validation more complicated, since every possible encoding of each string character must be considered. A software implementation which does not consider all character encodings runs the risk of accepting strings considered invalid in the application design, which could cause bugs or allow attacks. The solution is to allow a single encoding for each character. Canonicalization is then the process of translating every string character to its single allowed encoding. An alternative is for software to determine whether a string is canonicalized, and then reject it if it is not. In this case, in a client/server context, the canonicalization would be the responsibility of the client.</p> 
 </blockquote> 
 <p> In summary, a standard form of representation for data. From this form you can then convert to any representation you may need. </p> 
</div>","<div class=""post-text""> 
 <p> Wikipedia points to the term <a href=""http://en.wikipedia.org/wiki/Canonicalization"" rel=""nofollow noreferrer"">Canonicalization</a>.</p> 
 <blockquote> 
  <p> A process for converting data that has more than one possible representation into a ""standard"" canonical representation. This can be done to compare different representations for equivalence, to count the number of distinct data structures, to improve the efficiency of various algorithms by eliminating repeated calculations, or to make it possible to impose a meaningful sorting order.</p> 
 </blockquote> 
 <p> The <strong>Unicode</strong> example made the most sense to me:</p> 
 <blockquote> 
  <p> Variable-length encodings in the Unicode standard, in particular UTF-8, have more than one possible encoding for most common characters. This makes string validation more complicated, since every possible encoding of each string character must be considered. A software implementation which does not consider all character encodings runs the risk of accepting strings considered invalid in the application design, which could cause bugs or allow attacks. The solution is to allow a single encoding for each character. Canonicalization is then the process of translating every string character to its single allowed encoding. An alternative is for software to determine whether a string is canonicalized, and then reject it if it is not. In this case, in a client/server context, the canonicalization would be the responsibility of the client.</p> 
 </blockquote> 
 <p> In summary, a standard form of representation for data. From this form you can then convert to any representation you may need. </p> 
 <span class=""diff-add""> </span> 
 <p><strong><span class=""diff-add"">Brian G.</span></strong></p> 
</div>"
133854769,280396,962,75579678-02cd-4ad4-ab39-b3187ebe0c95,2016-12-14 16:56,893,Rollback to [30552fda-d7d2-401f-bcda-f3603001f6de],4,2,Undesired Text Addition,,,,"<div class=""post-text""> 
 <pre><code>function Hello()
{
    alert(""caller is "" + arguments.callee.caller.toString());
}
</code></pre> 
 <span class=""diff-delete""> </span> 
 <p><code><span class=""diff-delete"">arguments.callee.caller.name</span></code><span class=""diff-delete""> will provide you the function's name</span></p> 
</div>","<div class=""post-text""> 
 <pre><code>function Hello()
{
    alert(""caller is "" + arguments.callee.caller.toString());
}
</code></pre> 
</div>"
