Id,UserId,Reputation,New,Low-Reputed,Established,Trusted,RollbackByOwner,,EditPrevilege,,
8588956,214668,5744,0,0,1,0,0,,,,
8591558,1288,80603,0,0,0,1,0,,,,
8593886,560648,47447,0,0,0,1,0,,,,
8598701,1033581,15904,0,0,1,0,0,,,,
8599614,1228,1,1,0,0,0,0,,,,
8600247,173964,3202,0,0,1,0,0,,,,
8602282,1370425,2183,0,0,1,0,0,,,,
8606610,22147,5712,0,0,1,0,0,,,,
8607836,393908,3905,0,0,1,0,0,,,,
8616016,100297,545704,0,0,0,1,0,,,,
8616602,1863564,4522,0,0,1,0,0,,,,
8616806,83809,8948,0,0,1,0,0,,,,
8620127,2756409,12523,0,0,1,0,0,,,,
8623024,50776,30960,0,0,0,1,0,,,,
8627826,246246,7040,0,0,1,0,0,,,,
8629433,497043,8169,0,0,1,0,0,,,,
8630819,246246,7040,0,0,1,0,0,,,,
8634327,50776,30960,0,0,0,1,0,,,,
8639689,474283,11228,0,0,1,0,0,,,,
8653138,1849664,2052,0,0,1,0,0,,,,
8653969,577423,14049,0,0,1,0,0,,,,
8661333,90527,27885,0,0,0,1,0,,,,
8668861,90527,24843,0,0,0,1,0,,,,
8669947,19068,131101,0,0,0,1,0,,,,
8673759,894284,6687,0,0,1,0,0,,,,
8678328,502381,6144,0,0,1,0,0,,,,
8679580,102937,62858,0,0,0,1,0,,,,
8685586,285587,129724,0,0,0,1,0,,,,
8691664,1288,83449,0,0,0,1,0,,,,
8693381,681865,47734,0,0,0,1,0,,,,
8693381,1151521,6273,0,0,1,0,0,,,,
8693381,444991,44433,0,0,0,1,0,,,,
8695189,50776,31010,0,0,0,1,0,,,,
8695635,334849,9240,0,0,1,0,0,,,,
8697814,1079354,23385,0,0,0,1,0,,,,
8700564,19068,131101,0,0,0,1,0,,,,
8701049,106435,8521,0,0,1,0,0,,,,
8701049,106435,8521,0,0,1,0,0,,,,
8701087,19068,131101,0,0,0,1,0,,,,
8710640,83809,8993,0,0,1,0,0,,,,
8717959,560648,46988,0,0,0,1,0,,,,
8718805,1079354,8368,0,0,1,0,0,,,,
8719357,212384,5660,0,0,1,0,0,,,,
8732025,2564301,13034,0,0,1,0,0,,,,
8733817,405906,2322,0,0,1,0,0,,,,
8736177,560648,47447,0,0,0,1,0,,,,
8744414,572939,5577,0,0,1,0,0,,,,
8745820,387076,21694,0,0,0,1,0,,,,
8747190,1228,1,1,0,0,0,0,,,,
8747549,206403,17614,0,0,1,0,0,,,,
8749028,187606,147818,0,0,0,1,0,,,,
8751155,17034,218711,0,0,0,1,0,,,,
8752809,377270,31978,0,0,0,1,0,,,,
8758653,142162,20307,0,0,0,1,0,,,,
8768333,596219,4401,0,0,1,0,0,,,,
8768689,218196,100576,0,0,0,1,0,,,,
8768771,635608,42028,0,0,0,1,0,,,,
8772204,1033581,15904,0,0,1,0,0,,,,
8774837,916657,3317,0,0,1,0,0,,,,
8782418,603977,27862,0,0,0,1,0,,,,
8783492,419,39246,0,0,0,1,0,,,,
8783804,15168,124829,0,0,0,1,0,,,,
8788965,297408,15702,0,0,1,0,0,,,,
8789587,444991,14889,0,0,1,0,0,,,,
8790927,715269,2137,0,0,1,0,0,,,,
8791530,719186,58565,0,0,0,1,0,,,,
8793978,1386886,39528,0,0,0,1,0,,,,
8795856,734069,31205,0,0,0,1,0,,,,
8797738,106224,91020,0,0,0,1,0,,,,
8806352,206403,18137,0,0,1,0,0,,,,
8811664,1228,1,1,0,0,0,0,,,,
8819510,560648,48488,0,0,0,1,0,,,,
8822423,324584,26458,0,0,0,1,0,,,,
8826448,331508,11538,0,0,1,0,0,,,,
8831846,179125,11798,0,0,1,0,0,,,,
8833339,157247,93105,0,0,0,1,0,,,,
8835912,157882,233984,0,0,0,1,0,,,,
8841188,321366,1474,0,0,1,0,0,,,,
8854046,707111,96472,0,0,0,1,0,,,,
8857153,1228,1,1,0,0,0,0,,,,
8860815,331508,11538,0,0,1,0,0,,,,
8861355,187606,241070,0,0,0,1,0,,,,
8863244,419,35024,0,0,0,1,0,,,,
8864058,102937,63036,0,0,0,1,0,,,,
8865458,2756409,16396,0,0,1,0,0,,,,
8869517,183066,6082,0,0,1,0,0,,,,
8873615,180740,3703,0,0,1,0,0,,,,
8874943,10077,16888,0,0,1,0,0,,,,
8877532,487033,8821,0,0,1,0,0,,,,
8880068,644450,2933,0,0,1,0,0,,,,
8881418,483620,2266,0,0,1,0,0,,,,
8887231,128421,17764,0,0,1,0,0,,,,
8887814,571407,53794,0,0,0,1,0,,,,
8890548,1228,1,1,0,0,0,0,,,,
8893361,1228,1,1,0,0,0,0,,,,
8897975,560648,49190,0,0,0,1,0,,,,
8901161,2664350,10221,0,0,1,0,0,,,,
8901572,4446875,2401,0,0,1,0,0,,,,
8902063,4099593,31957,0,0,0,1,0,,,,
8910837,1033581,15904,0,0,1,0,0,,,,
8911048,303612,2465,0,0,1,0,0,,,,
8912143,605744,30159,0,0,0,1,0,,,,
8916191,725418,11382,0,0,1,0,0,,,,
8918297,422353,2931,0,0,1,0,0,,,,
8926712,69083,137615,0,0,0,1,0,,,,
8926712,69083,137615,0,0,0,1,0,,,,
8930512,102937,98475,0,0,0,1,0,,,,
8939525,560648,49683,0,0,0,1,0,,,,
8944132,237838,23028,0,0,0,1,0,,,,
8945673,1864976,10185,0,0,1,0,0,,,,
8946338,142162,22062,0,0,0,1,0,,,,
8947683,2756409,13803,0,0,1,0,0,,,,
8950096,977676,4256,0,0,1,0,0,,,,
8951216,603977,27334,0,0,0,1,0,,,,
8952402,419,35286,0,0,0,1,0,,,,
8952690,709689,2177,0,0,1,0,0,,,,
8952740,237838,21326,0,0,0,1,0,,,,
8954254,812149,5099,0,0,1,0,0,,,,
8959444,313758,16171,0,0,1,0,0,,,,
8967937,1783619,29414,0,0,0,1,0,,,,
8970031,50776,31851,0,0,0,1,0,,,,
8971439,1337,9562,0,0,1,0,0,,,,
8972761,33732,63285,0,0,0,1,0,,,,
8976791,2756409,16396,0,0,1,0,0,,,,
8978147,972208,2878,0,0,1,0,0,,,,
8979068,447356,27349,0,0,0,1,0,,,,
8981219,1607832,3005,0,0,1,0,0,,,,
8984501,52598,18616,0,0,1,0,0,,,,
9001904,476681,14538,0,0,1,0,0,,,,
9007214,466862,48901,0,0,0,1,0,,,,
9008227,20394,21263,0,0,0,1,0,,,,
9014218,98117,34486,0,0,0,1,0,,,,
9014857,1228,1,1,0,0,0,0,,,,
9015198,14122,141761,0,0,0,1,0,,,,
9018710,297408,16297,0,0,1,0,0,,,,
9018906,951860,3329,0,0,1,0,0,,,,
9035052,572670,11858,0,0,1,0,0,,,,
9046046,208809,76918,0,0,0,1,0,,,,
9046907,601179,4004,0,0,1,0,0,,,,
9047072,505088,90098,0,0,0,1,0,,,,
9052752,445517,31895,0,0,0,1,0,,,,
9052752,367456,32399,0,0,0,1,0,,,,
9052752,102937,63829,0,0,0,1,0,,,,
9058624,438992,31615,0,0,0,1,0,,,,
9061514,721644,16781,0,0,1,0,0,,,,
9061514,721644,16781,0,0,1,0,0,,,,
9072576,243245,10034,0,0,1,0,0,,,,
9082430,3041194,6865,0,0,1,0,0,,,,
9090556,106224,92065,0,0,0,1,0,,,,
9094700,2660,10238,0,0,1,0,0,,,,
9096034,519216,5762,0,0,1,0,0,,,,
9101165,19679,159841,0,0,0,1,0,,,,
9104356,635608,45179,0,0,0,1,0,,,,
9109932,641067,34220,0,0,0,1,0,,,,
9112150,1228,1,1,0,0,0,0,,,,
9116902,1743880,16551,0,0,1,0,0,,,,
9118739,21640,4147,0,0,1,0,0,,,,
9120572,298479,84791,0,0,0,1,0,,,,
9120914,21234,107295,0,0,0,1,0,,,,
9123730,19679,107888,0,0,0,1,0,,,,
9128689,563088,15343,0,0,1,0,0,,,,
9129029,601179,65693,0,0,0,1,0,,,,
9135041,188031,34399,0,0,0,1,0,,,,
9135326,135786,7302,0,0,1,0,0,,,,
9135547,50776,31532,0,0,0,1,0,,,,
9136269,426671,105271,0,0,0,1,0,,,,
9137111,50776,31532,0,0,0,1,0,,,,
9139510,336355,3469,0,0,1,0,0,,,,
9156252,50776,31562,0,0,0,1,0,,,,
9156464,285587,36225,0,0,0,1,0,,,,
9156919,1228,1,1,0,0,0,0,,,,
9159165,1863564,4522,0,0,1,0,0,,,,
9166449,63074,8584,0,0,1,0,0,,,,
9179520,237838,23028,0,0,0,1,0,,,,
9181633,1033896,6194,0,0,1,0,0,,,,
9184250,23897,33158,0,0,0,1,0,,,,
9185235,815724,3972,0,0,1,0,0,,,,
9190202,1452289,2002,0,0,1,0,0,,,,
9191845,2756409,11769,0,0,1,0,0,,,,
9194289,563532,23354,0,0,0,1,0,,,,
9195177,563088,15671,0,0,1,0,0,,,,
9197808,938089,32056,0,0,0,1,0,,,,
9200021,284240,19723,0,0,1,0,0,,,,
9201334,59379,6850,0,0,1,0,0,,,,
9203339,237838,23028,0,0,0,1,0,,,,
9203702,324364,16068,0,0,1,0,0,,,,
9208123,116614,19900,0,0,1,0,0,,,,
9213406,123671,9791,0,0,1,0,0,,,,
9216906,1228,1,1,0,0,0,0,,,,
9217829,1402846,6404,0,0,1,0,0,,,,
9219712,636019,19179,0,0,1,0,0,,,,
9225632,168868,18456,0,0,1,0,0,,,,
9228528,560648,51793,0,0,0,1,0,,,,
9234258,309308,102796,0,0,0,1,0,,,,
9241671,267,205791,0,0,0,1,0,,,,
9243945,560648,51984,0,0,0,1,0,,,,
9250308,736649,2358,0,0,1,0,0,,,,
9253060,558021,3240,0,0,1,0,0,,,,
9255055,246246,20762,0,0,0,1,0,,,,
9259874,168175,40206,0,0,0,1,0,,,,
9267034,719186,10788,0,0,1,0,0,,,,
9268874,526741,6853,0,0,1,0,0,,,,
9271544,88932,4514,0,0,1,0,0,,,,
9271544,88932,4514,0,0,1,0,0,,,,
9276398,157882,244376,0,0,0,1,0,,,,
9281000,229044,115533,0,0,0,1,0,,,,
9283715,894284,7632,0,0,1,0,0,,,,
9287658,866022,3561,0,0,1,0,0,,,,
9294545,451475,13162,0,0,1,0,0,,,,
9303865,1228,1,1,0,0,0,0,,,,
9307576,501557,46357,0,0,0,1,0,,,,
9307785,1228,1,1,0,0,0,0,,,,
9308343,2000557,2481,0,0,1,0,0,,,,
9310619,525725,3386,0,0,1,0,0,,,,
9310912,1968,124820,0,0,0,1,0,,,,
9311570,1033581,15904,0,0,1,0,0,,,,
9313190,312172,6655,0,0,1,0,0,,,,
9313787,560648,52459,0,0,0,1,0,,,,
9326045,1402846,8017,0,0,1,0,0,,,,
9330944,815724,3992,0,0,1,0,0,,,,
9337621,50776,35739,0,0,0,1,0,,,,
9340569,2991525,45605,0,0,0,1,0,,,,
9343666,938089,34947,0,0,0,1,0,,,,
9348512,19679,138052,0,0,0,1,0,,,,
9357783,867232,2626,0,0,1,0,0,,,,
9363215,13531,41766,0,0,0,1,0,,,,
9363222,19068,139129,0,0,0,1,0,,,,
9365445,206403,21349,0,0,0,1,0,,,,
9370417,1583,347671,0,0,0,1,0,,,,
9370841,50776,31821,0,0,0,1,0,,,,
9372153,230461,5114,0,0,1,0,0,,,,
9372153,98117,36604,0,0,0,1,0,,,,
9376496,218196,104827,0,0,0,1,0,,,,
9378588,1640661,2565,0,0,1,0,0,,,,
9380380,50776,45316,0,0,0,1,0,,,,
9384896,334849,18658,0,0,1,0,0,,,,
9385038,1033581,16119,0,0,1,0,0,,,,
9386926,3933332,44625,0,0,0,1,0,,,,
9392874,3956566,1,1,0,0,0,0,,,,
9403451,7000001,2556,0,0,1,0,0,,,,
9409611,106224,95253,0,0,0,1,0,,,,
9411276,2947592,9143,0,0,1,0,0,,,,
9411594,593709,6321,0,0,1,0,0,,,,
9418977,50776,31851,0,0,0,1,0,,,,
9421641,50776,32001,0,0,0,1,0,,,,
9424562,50049,16188,0,0,1,0,0,,,,
9434785,107409,10570,0,0,1,0,0,,,,
9436321,492901,15239,0,0,1,0,0,,,,
9436948,1709587,33116,0,0,0,1,0,,,,
9437477,774651,2003,0,0,1,0,0,,,,
9442974,327466,3735,0,0,1,0,0,,,,
9444322,500104,31378,0,0,0,1,0,,,,
9450368,246246,9460,0,0,1,0,0,,,,
9458271,989121,4476,0,0,1,0,0,,,,
9460260,712526,2295,0,0,1,0,0,,,,
9460260,712526,2265,0,0,1,0,0,,,,
9460655,50776,37593,0,0,0,1,0,,,,
9463318,100297,502243,0,0,0,1,0,,,,
9463318,4464702,2563,0,0,1,0,0,,,,
9464316,960757,4475,0,0,1,0,0,,,,
9476613,50776,32001,0,0,0,1,0,,,,
9479296,1743880,16551,0,0,1,0,0,,,,
9485474,197011,3865,0,0,1,0,0,,,,
9489057,171206,13057,0,0,1,0,0,,,,
9491001,444991,44213,0,0,0,1,0,,,,
9491145,106224,95881,0,0,0,1,0,,,,
9491972,398242,19150,0,0,1,0,0,,,,
9496828,168868,30045,0,0,0,1,0,,,,
9504892,815724,4022,0,0,1,0,0,,,,
9508518,2204410,49481,0,0,0,1,0,,,,
9510132,2074608,6070,0,0,1,0,0,,,,
9521507,719186,11618,0,0,1,0,0,,,,
9521894,472495,16196,0,0,1,0,0,,,,
9522933,1252759,54659,0,0,0,1,0,,,,
9524637,1228,1,1,0,0,0,0,,,,
9529609,603977,14676,0,0,1,0,0,,,,
9531891,560648,53855,0,0,0,1,0,,,,
9538801,560648,53915,0,0,0,1,0,,,,
9542803,560648,53915,0,0,0,1,0,,,,
9545922,35070,41318,0,0,0,1,0,,,,
9546565,843953,2742,0,0,1,0,0,,,,
9548672,1840471,5911,0,0,1,0,0,,,,
9549727,237838,16392,0,0,1,0,0,,,,
9553555,16587,28473,0,0,0,1,0,,,,
9556751,4928,3606,0,0,1,0,0,,,,
9559256,23897,25446,0,0,0,1,0,,,,
9560151,211563,9619,0,0,1,0,0,,,,
9571082,1236720,1,1,0,0,0,0,,,,
9574721,168868,18795,0,0,1,0,0,,,,
9585758,673730,22316,0,0,0,1,0,,,,
9587748,1288,84797,0,0,0,1,0,,,,
9589977,419,36984,0,0,0,1,0,,,,
9590322,458741,7372,0,0,1,0,0,,,,
9599535,471800,5708,0,0,1,0,0,,,,
9600170,106224,100379,0,0,0,1,0,,,,
9605507,57508,1,1,0,0,0,0,,,,
9606720,57508,1,1,0,0,0,0,,,,
9609347,499214,19496,0,0,1,0,0,,,,
9631350,37923,5203,0,0,1,0,0,,,,
9631350,37923,5203,0,0,1,0,0,,,,
9637614,616443,4266,0,0,1,0,0,,,,
9638679,61305,23617,0,0,0,1,0,,,,
9645750,689356,3602,0,0,1,0,0,,,,
9646883,2664350,10076,0,0,1,0,0,,,,
9648286,3453226,2480,0,0,1,0,0,,,,
9648286,19679,138848,0,0,0,1,0,,,,
9648895,19679,138848,0,0,0,1,0,,,,
9648895,3453226,2480,0,0,1,0,0,,,,
9651784,497043,10587,0,0,1,0,0,,,,
9652835,168175,40206,0,0,0,1,0,,,,
9656437,16587,30892,0,0,0,1,0,,,,
9660441,615754,18212,0,0,1,0,0,,,,
9664069,1743880,16551,0,0,1,0,0,,,,
9669270,763246,13043,0,0,1,0,0,,,,
9677966,19679,79762,0,0,0,1,0,,,,
9680546,336355,3539,0,0,1,0,0,,,,
9685156,42139,16030,0,0,1,0,0,,,,
9693530,845092,35094,0,0,0,1,0,,,,
9695980,922184,40223,0,0,0,1,0,,,,
9698896,23897,24917,0,0,0,1,0,,,,
9702434,50776,32483,0,0,0,1,0,,,,
9705904,464709,54040,0,0,0,1,0,,,,
9705904,464709,54040,0,0,0,1,0,,,,
9706095,181965,5303,0,0,1,0,0,,,,
9720103,673730,24479,0,0,0,1,0,,,,
9720125,57508,1,1,0,0,0,0,,,,
9724038,246263,5747,0,0,1,0,0,,,,
9726357,176646,6540,0,0,1,0,0,,,,
9730238,601179,9745,0,0,1,0,0,,,,
9733395,19405,10609,0,0,1,0,0,,,,
9736959,425313,6026,0,0,1,0,0,,,,
9745653,211563,11281,0,0,1,0,0,,,,
9748062,17034,235975,0,0,0,1,0,,,,
9748156,106224,98685,0,0,0,1,0,,,,
9749026,106224,98685,0,0,0,1,0,,,,
9750224,2027567,4469,0,0,1,0,0,,,,
9751522,334849,19400,0,0,1,0,0,,,,
9752917,21234,113155,0,0,0,1,0,,,,
9754194,324364,18566,0,0,1,0,0,,,,
9754437,1033581,15904,0,0,1,0,0,,,,
9755888,1379664,4479,0,0,1,0,0,,,,
9756358,50776,42270,0,0,0,1,0,,,,
9758820,1402846,4216,0,0,1,0,0,,,,
9760642,21234,113305,0,0,0,1,0,,,,
9761498,57508,1,1,0,0,0,0,,,,
9772701,157672,11321,0,0,1,0,0,,,,
9777497,1014938,3104,0,0,1,0,0,,,,
9777497,1014938,3104,0,0,1,0,0,,,,
9779912,458741,12201,0,0,1,0,0,,,,
9791631,220643,11318,0,0,1,0,0,,,,
9795318,21234,113640,0,0,0,1,0,,,,
9795538,792066,3693,0,0,1,0,0,,,,
9795607,488657,4650,0,0,1,0,0,,,,
9796827,246246,10415,0,0,1,0,0,,,,
9797091,23897,24867,0,0,0,1,0,,,,
9798639,3933332,44660,0,0,0,1,0,,,,
9802159,626273,13225,0,0,1,0,0,,,,
9818240,4877948,2492,0,0,1,0,0,,,,
9825474,623518,5876,0,0,1,0,0,,,,
9826945,106224,99624,0,0,0,1,0,,,,
9830622,2619912,2610,0,0,1,0,0,,,,
9831830,19679,79187,0,0,0,1,0,,,,
9839320,601179,11241,0,0,1,0,0,,,,
9839320,601179,11121,0,0,1,0,0,,,,
9839421,673730,25920,0,0,0,1,0,,,,
9847690,106224,99984,0,0,0,1,0,,,,
9850374,1240268,12978,0,0,1,0,0,,,,
9852262,367456,38260,0,0,0,1,0,,,,
9855928,15168,138888,0,0,0,1,0,,,,
9860221,680925,11580,0,0,1,0,0,,,,
9864296,157882,258334,0,0,0,1,0,,,,
9867438,960195,4200,0,0,1,0,0,,,,
9872395,6509,21035,0,0,0,1,0,,,,
9874116,50776,32734,0,0,0,1,0,,,,
9875766,575527,6314,0,0,1,0,0,,,,
9876440,1288,85807,0,0,0,1,0,,,,
9883197,19679,117727,0,0,0,1,0,,,,
9883865,19679,117727,0,0,0,1,0,,,,
9886289,48015,31549,0,0,0,1,0,,,,
9886616,59303,50442,0,0,0,1,0,,,,
9886987,1228,1,1,0,0,0,0,,,,
9889601,298479,76543,0,0,0,1,0,,,,
9891191,916299,8259,0,0,1,0,0,,,,
9896103,4607317,3280,0,0,1,0,0,,,,
9912349,50776,32824,0,0,0,1,0,,,,
9915526,60682,28942,0,0,0,1,0,,,,
9918472,2074608,7195,0,0,1,0,0,,,,
9925712,444991,19148,0,0,1,0,0,,,,
9926311,265530,15364,0,0,1,0,0,,,,
9929473,1228,1,1,0,0,0,0,,,,
9930511,3043,125216,0,0,0,1,0,,,,
9935982,644810,3307,0,0,1,0,0,,,,
9945771,50776,32854,0,0,0,1,0,,,,
9953724,981744,7087,0,0,1,0,0,,,,
9956694,1583,347671,0,0,0,1,0,,,,
9959371,472495,15966,0,0,1,0,0,,,,
9962843,505088,105879,0,0,0,1,0,,,,
9970677,637669,3922,0,0,1,0,0,,,,
9971455,19679,79187,0,0,0,1,0,,,,
9971916,1033581,15904,0,0,1,0,0,,,,
9972347,19679,79187,0,0,0,1,0,,,,
9979355,324364,20211,0,0,0,1,0,,,,
9979355,324364,20211,0,0,0,1,0,,,,
9981851,922184,40786,0,0,0,1,0,,,,
9983993,522444,39248,0,0,0,1,0,,,,
9989611,23897,25516,0,0,0,1,0,,,,
9990242,19679,79187,0,0,0,1,0,,,,
10002166,499449,6299,0,0,1,0,0,,,,
10005419,497043,9882,0,0,1,0,0,,,,
10005915,2581872,3318,0,0,1,0,0,,,,
10011685,295264,16740,0,0,1,0,0,,,,
10012164,5240004,2169,0,0,1,0,0,,,,
10013467,75801,6660,0,0,1,0,0,,,,
10018311,336355,3604,0,0,1,0,0,,,,
10027793,142162,48447,0,0,0,1,0,,,,
10030669,221061,11058,0,0,1,0,0,,,,
10032337,3440745,24082,0,0,0,1,0,,,,
10033174,2371861,3858,0,0,1,0,0,,,,
10033326,50776,33007,0,0,0,1,0,,,,
10035541,2359271,3205,0,0,1,0,0,,,,
10036645,939860,19622,0,0,1,0,0,,,,
10037093,416224,3666,0,0,1,0,0,,,,
10037495,189950,18345,0,0,1,0,0,,,,
10038736,3933332,44660,0,0,0,1,0,,,,
10042633,244297,28064,0,0,0,1,0,,,,
10043842,168175,25188,0,0,0,1,0,,,,
10050988,98117,42862,0,0,0,1,0,,,,
10052223,54680,54722,0,0,0,1,0,,,,
10052223,214790,6443,0,0,1,0,0,,,,
10055947,98117,42862,0,0,0,1,0,,,,
10055978,106224,113666,0,0,0,1,0,,,,
10056520,704803,8255,0,0,1,0,0,,,,
10058852,157882,492468,0,0,0,1,0,,,,
10067119,103167,78903,0,0,0,1,0,,,,
10068217,1033581,15904,0,0,1,0,0,,,,
10069496,106224,104418,0,0,0,1,0,,,,
10071359,493939,6714,0,0,1,0,0,,,,
10083039,14860,454184,0,0,0,1,0,,,,
10086784,142162,50770,0,0,0,1,0,,,,
10106200,106224,113666,0,0,0,1,0,,,,
10106300,572644,32661,0,0,0,1,0,,,,
10106541,13302,176794,0,0,0,1,0,,,,
10109565,279627,66459,0,0,0,1,0,,,,
10114533,220765,3499,0,0,1,0,0,,,,
10115137,500584,23539,0,0,0,1,0,,,,
10121781,238902,2518,0,0,1,0,0,,,,
10124294,218196,110908,0,0,0,1,0,,,,
10127708,19679,125288,0,0,0,1,0,,,,
10128933,635608,53239,0,0,0,1,0,,,,
10131526,1228,1,1,0,0,0,0,,,,
10132910,189950,18465,0,0,1,0,0,,,,
10138012,17034,243326,0,0,0,1,0,,,,
10139001,2336725,2678,0,0,1,0,0,,,,
10144658,23199,31108,0,0,0,1,0,,,,
10147164,622310,5483,0,0,1,0,0,,,,
10150257,419,42862,0,0,0,1,0,,,,
10151270,1401094,4738,0,0,1,0,0,,,,
10153166,19679,106513,0,0,0,1,0,,,,
10154282,635608,53504,0,0,0,1,0,,,,
10158279,367456,74956,0,0,0,1,0,,,,
10160435,225647,7353,0,0,1,0,0,,,,
10162603,1288,90735,0,0,0,1,0,,,,
10164682,922184,41971,0,0,0,1,0,,,,
10165915,400375,5211,0,0,1,0,0,,,,
10180708,23897,27380,0,0,0,1,0,,,,
10181337,500584,24499,0,0,0,1,0,,,,
10181601,98117,42862,0,0,0,1,0,,,,
10187193,41861,3013,0,0,1,0,0,,,,
10191027,106224,113666,0,0,0,1,0,,,,
10200910,472495,14138,0,0,1,0,0,,,,
10201516,734069,46463,0,0,0,1,0,,,,
10211039,418715,19190,0,0,1,0,0,,,,
10221635,546730,43940,0,0,0,1,0,,,,
10239668,500584,27615,0,0,0,1,0,,,,
10243009,866193,4476,0,0,1,0,0,,,,
10243290,98117,69047,0,0,0,1,0,,,,
10244526,5240004,2169,0,0,1,0,0,,,,
10251209,168175,30086,0,0,0,1,0,,,,
10251518,839646,18998,0,0,1,0,0,,,,
10253826,5276797,7037,0,0,1,0,0,,,,
10254832,98117,42862,0,0,0,1,0,,,,
10256652,23897,25170,0,0,0,1,0,,,,
10256652,23897,25170,0,0,0,1,0,,,,
10257702,102937,74180,0,0,0,1,0,,,,
10260847,875915,6938,0,0,1,0,0,,,,
10265115,635608,60469,0,0,0,1,0,,,,
10267621,1228,1,1,0,0,0,0,,,,
10267621,1288,88005,0,0,0,1,0,,,,
10268183,505088,111398,0,0,0,1,0,,,,
10270686,246246,11578,0,0,1,0,0,,,,
10273315,46642,40555,0,0,0,1,0,,,,
10281906,246246,17387,0,0,1,0,0,,,,
10282906,1033581,15904,0,0,1,0,0,,,,
10283763,1288,87435,0,0,0,1,0,,,,
10286561,939860,19622,0,0,1,0,0,,,,
10288101,218196,112281,0,0,0,1,0,,,,
10288109,845092,10846,0,0,1,0,0,,,,
10294359,567864,5133,0,0,1,0,0,,,,
10300122,1033581,15904,0,0,1,0,0,,,,
10301800,927626,4293,0,0,1,0,0,,,,
10303368,697449,16827,0,0,1,0,0,,,,
10305208,508666,16281,0,0,1,0,0,,,,
10307738,1399491,28186,0,0,0,1,0,,,,
10309201,488657,7110,0,0,1,0,0,,,,
10310424,23897,30035,0,0,0,1,0,,,,
10310651,463857,6652,0,0,1,0,0,,,,
10311841,19679,73218,0,0,0,1,0,,,,
10316650,62576,54447,0,0,0,1,0,,,,
10318126,466862,57641,0,0,0,1,0,,,,
10326898,1001985,3846,0,0,1,0,0,,,,
10327590,52162,11854,0,0,1,0,0,,,,
10329969,719186,14617,0,0,1,0,0,,,,
10332271,635608,73361,0,0,0,1,0,,,,
10336627,10492,8039,0,0,1,0,0,,,,
10338763,635608,60469,0,0,0,1,0,,,,
10343513,488657,7090,0,0,1,0,0,,,,
10351321,1044146,4426,0,0,1,0,0,,,,
10362055,1873567,2129,0,0,1,0,0,,,,
10363265,418556,41261,0,0,0,1,0,,,,
10363739,318465,2612,0,0,1,0,0,,,,
10364299,129570,83718,0,0,0,1,0,,,,
10365031,488657,6838,0,0,1,0,0,,,,
10367084,488657,6838,0,0,1,0,0,,,,
10367609,1016716,6583,0,0,1,0,0,,,,
10368251,3942918,5988,0,0,1,0,0,,,,
10368826,1311351,2577,0,0,1,0,0,,,,
10370145,189134,30360,0,0,0,1,0,,,,
10370224,1709587,66118,0,0,0,1,0,,,,
10373086,472495,2607,0,0,1,0,0,,,,
10375121,129570,84008,0,0,0,1,0,,,,
10376549,106224,104996,0,0,0,1,0,,,,
10377339,19679,84872,0,0,0,1,0,,,,
10377627,367456,43871,0,0,0,1,0,,,,
10380613,673730,34625,0,0,0,1,0,,,,
10382280,572939,13148,0,0,1,0,0,,,,
10385819,488657,6838,0,0,1,0,0,,,,
10388319,372643,16527,0,0,1,0,0,,,,
10389968,19679,71077,0,0,0,1,0,,,,
10391034,344949,30669,0,0,0,1,0,,,,
10392184,180740,5038,0,0,1,0,0,,,,
10394832,54680,58441,0,0,0,1,0,,,,
10404690,23897,26680,0,0,0,1,0,,,,
10406942,3340,3766,0,0,1,0,0,,,,
10410155,458741,12201,0,0,1,0,0,,,,
10411189,635608,60469,0,0,0,1,0,,,,
10415926,50776,33458,0,0,0,1,0,,,,
10418570,5628,13028,0,0,1,0,0,,,,
10420951,372643,16527,0,0,1,0,0,,,,
10421135,17875,7065,0,0,1,0,0,,,,
10424867,19679,152554,0,0,0,1,0,,,,
10425493,237838,25013,0,0,0,1,0,,,,
10442758,447356,47990,0,0,0,1,0,,,,
10443485,190201,14031,0,0,1,0,0,,,,
10445582,1288,88108,0,0,0,1,0,,,,
10448159,61164,25575,0,0,0,1,0,,,,
10456887,14860,206388,0,0,0,1,0,,,,
10457159,246246,11588,0,0,1,0,0,,,,
10458465,1228,1,1,0,0,0,0,,,,
10467390,1493698,5522,0,0,1,0,0,,,,
10467846,429063,22869,0,0,0,1,0,,,,
10469783,50776,33579,0,0,0,1,0,,,,
10470241,106224,244442,0,0,0,1,0,,,,
10472377,350272,6522,0,0,1,0,0,,,,
10474430,301883,22503,0,0,0,1,0,,,,
10474801,1163423,16770,0,0,1,0,0,,,,
10477039,239168,5829,0,0,1,0,0,,,,
10477604,968261,9731,0,0,1,0,0,,,,
10486236,129570,85508,0,0,0,1,0,,,,
10486955,1583,163043,0,0,0,1,0,,,,
10487256,608639,66259,0,0,0,1,0,,,,
10490264,208880,5442,0,0,1,0,0,,,,
10491431,1241690,2723,0,0,1,0,0,,,,
10492697,106224,107155,0,0,0,1,0,,,,
10496475,318465,2662,0,0,1,0,0,,,,
10498048,50776,37093,0,0,0,1,0,,,,
10498048,298479,69205,0,0,0,1,0,,,,
10498946,259457,3182,0,0,1,0,0,,,,
10503919,387076,17605,0,0,1,0,0,,,,
